        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo, hci(kW/m2K), hco(kW/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,  QmodTot(W), QmodSens(W),  QmodLat(W),  MassLiq(g),  MassVap(g),     Mass(g),      DryWet,mdotR(kg/hr), mdotA(kg/s),
  2,  3,  7,    10.006,    10.004,   681.071,   681.024,   285.278,   287.323,     0.373,     0.384,    17.158,    14.563,     0.376,     0.443,     2.939,     0.066,     0.000,     0.000,     0.000,    73.397, 17949.197,  1742.407,    -5.829,    -5.829,     0.000,     0.772,     0.058,     0.830,     3.000,    10.263,     0.002,
  2,  3,  8,    10.004,    10.001,   681.024,   680.974,   287.323,   289.369,     0.384,     0.394,    17.152,    14.553,     0.376,     0.443,     2.969,     0.066,     0.000,     0.000,     0.000,    71.539, 18443.197,  1712.204,    -5.835,    -5.835,     0.000,     0.758,     0.058,     0.815,     3.000,    10.263,     0.002,
  2,  3,  9,    10.001,     9.999,   680.974,   680.924,   289.369,   291.419,     0.394,     0.404,    17.148,    14.546,     0.376,     0.443,     2.998,     0.066,     0.000,     0.000,     0.000,    69.771, 18937.832,  1681.962,    -5.843,    -5.843,     0.000,     0.743,     0.058,     0.802,     3.000,    10.263,     0.002,
  2,  3, 10,     9.999,     9.994,   680.924,   680.822,   291.419,   293.472,     0.404,     0.415,    17.147,    14.540,     0.376,     0.444,     3.026,     0.066,     0.000,     0.000,     0.000,    68.081, 19433.609,  1651.636,    -5.853,    -5.853,     0.000,     1.026,     0.082,     1.108,     3.000,    10.263,     0.002,
  2,  4,  1,     9.994,     9.991,   680.822,   680.768,   293.472,   295.405,     0.415,     0.425,    16.715,    14.261,     0.384,     0.449,     3.053,     0.066,     0.000,     0.000,     0.000,    66.514, 19915.387,  1622.166,    -5.511,    -5.511,     0.000,     0.717,     0.059,     0.775,     3.000,    10.263,     0.002,
  2,  4,  2,     9.991,     9.988,   680.768,   680.713,   295.405,   297.422,     0.425,     0.435,    16.994,    14.433,     0.378,     0.445,     3.078,     0.066,     0.000,     0.000,     0.000,    65.035, 20392.424,  1593.003,    -5.750,    -5.750,     0.000,     0.704,     0.059,     0.763,     3.000,    10.263,     0.002,
  2,  4,  3,     9.988,     9.985,   680.713,   680.656,   297.422,   299.499,     0.435,     0.446,    17.190,    14.553,     0.375,     0.443,     3.103,     0.066,     0.000,     0.000,     0.000,    63.569, 20886.855,  1562.780,    -5.921,    -5.921,     0.000,     0.691,     0.059,     0.751,     3.000,    10.263,     0.002,
  2,  4,  4,     9.985,     9.982,   680.656,   680.597,   299.499,   301.494,     0.446,     0.456,    16.897,    14.364,     0.380,     0.446,     3.127,     0.066,     0.000,     0.000,     0.000,    62.174, 21378.783,  1532.713,    -5.690,    -5.690,     0.000,     0.679,     0.060,     0.739,     3.000,    10.263,     0.002,
  2,  4,  5,     9.982,     9.979,   680.597,   680.537,   301.494,   303.502,     0.456,     0.466,    16.928,    14.379,     0.379,     0.446,     3.149,     0.066,     0.000,     0.000,     0.000,    60.861, 21862.357,  1503.157,    -5.724,    -5.724,     0.000,     0.667,     0.060,     0.727,     3.000,    10.263,     0.002,
  2,  4,  6,     9.979,     9.976,   680.537,   680.474,   303.502,   305.551,     0.466,     0.476,    17.065,    14.464,     0.376,     0.444,     3.156,     0.066,     0.000,     0.000,     0.000,    59.586, 22352.473,  1473.204,    -5.841,    -5.841,     0.000,     0.656,     0.060,     0.716,     3.000,    10.263,     0.002,
  2,  4,  7,     9.976,     9.973,   680.474,   680.411,   305.551,   307.619,     0.476,     0.487,    17.127,    14.501,     0.375,     0.443,     3.161,     0.066,     0.000,     0.000,     0.000,    58.345, 22849.793,  1442.813,    -5.896,    -5.896,     0.000,     0.644,     0.060,     0.705,     3.000,    10.263,     0.002,
  2,  4,  8,     9.973,     9.970,   680.411,   680.345,   307.619,   309.710,     0.487,     0.498,    17.203,    14.548,     0.373,     0.442,     3.164,     0.066,     0.000,     0.000,     0.000,    57.142, 23352.268,  1412.111,    -5.963,    -5.963,     0.000,     0.633,     0.061,     0.693,     3.000,    10.263,     0.002,
  2,  4,  9,     9.970,     9.967,   680.345,   680.278,   309.710,   311.833,     0.498,     0.508,    17.305,    14.611,     0.371,     0.440,     3.166,     0.066,     0.000,     0.000,     0.000,    55.972, 23861.307,  1381.010,    -6.050,    -6.050,     0.000,     0.621,     0.061,     0.682,     3.000,    10.263,     0.002,
  2,  4, 10,     9.967,     9.960,   680.278,   680.148,   311.833,   314.000,     0.508,     0.519,    17.458,    14.707,     0.367,     0.437,     3.166,     0.066,     0.000,     0.000,     0.000,    54.827, 24379.953,  1349.313,    -6.179,    -6.179,     0.000,     0.858,     0.086,     0.944,     3.000,    10.263,     0.002,
  2,  5,  1,     9.960,     9.957,   680.148,   680.077,   314.000,   316.214,     0.519,     0.531,    17.613,    14.802,     0.364,     0.435,     3.164,     0.066,     0.000,     0.000,     0.000,    53.704, 24909.678,  1316.946,    -6.312,    -6.312,     0.000,     0.599,     0.061,     0.660,     3.000,    10.263,     0.002,
  2,  5,  2,     9.957,     9.953,   680.077,   680.004,   316.214,   318.485,     0.531,     0.542,    17.807,    14.924,     0.360,     0.432,     3.161,     0.066,     0.000,     0.000,     0.000,    52.604, 25451.498,  1283.855,    -6.474,    -6.474,     0.000,     0.588,     0.062,     0.649,     3.000,    10.263,     0.002,
  2,  5,  3,     9.953,     9.949,   680.004,   679.929,   318.485,   320.796,     0.542,     0.554,    17.943,    15.009,     0.358,     0.431,     3.156,     0.066,     0.000,     0.000,     0.000,    51.526, 26005.016,  1250.057,    -6.588,    -6.588,     0.000,     0.576,     0.062,     0.638,     3.000,    10.263,     0.002,
  2,  5,  4,     9.949,     9.945,   679.929,   679.852,   320.796,   323.005,     0.554,     0.565,    17.591,    14.786,     0.365,     0.436,     3.148,     0.066,     0.000,     0.000,     0.000,    50.503, 26551.090,  1216.717,    -6.298,    -6.298,     0.000,     0.565,     0.062,     0.628,     3.000,    10.263,     0.002,
  2,  5,  5,     9.945,     9.941,   679.852,   679.773,   323.005,   325.207,     0.565,     0.576,    17.567,    14.771,     0.365,     0.436,     3.139,     0.066,     0.000,     0.000,     0.000,    49.544, 27084.094,  1184.178,    -6.279,    -6.279,     0.000,     0.555,     0.062,     0.617,     3.000,    10.263,     0.002,
  2,  5,  6,     9.941,     9.937,   679.773,   679.693,   325.207,   327.409,     0.576,     0.588,    17.565,    14.770,     0.366,     0.437,     3.129,     0.066,     0.000,     0.000,     0.000,    48.621, 27616.246,  1151.696,    -6.277,    -6.277,     0.000,     0.545,     0.063,     0.607,     3.000,    10.263,     0.002,
  2,  5,  7,     9.937,     9.933,   679.693,   679.611,   327.409,   329.614,     0.588,     0.599,    17.579,    14.779,     0.366,     0.436,     3.116,     0.066,     0.000,     0.000,     0.000,    47.731, 28148.807,  1119.194,    -6.288,    -6.288,     0.000,     0.535,     0.063,     0.598,     3.000,    10.263,     0.002,
  2,  5,  8,     9.933,     9.929,   679.611,   679.526,   329.614,   331.916,     0.599,     0.611,    17.915,    14.992,     0.359,     0.432,     3.101,     0.066,     0.000,     0.000,     0.000,    46.854, 28693.477,  1085.957,    -6.563,    -6.563,     0.000,     0.525,     0.063,     0.588,     3.000,    10.263,     0.002,
  2,  5,  9,     9.929,     9.925,   679.526,   679.440,   331.916,   334.173,     0.611,     0.622,    17.761,    14.896,     0.362,     0.434,     3.084,     0.066,     0.000,     0.000,     0.000,    45.999, 29244.344,  1052.349,    -6.434,    -6.434,     0.000,     0.514,     0.063,     0.578,     3.000,    10.263,     0.002,
  2,  5, 10,     9.925,     9.917,   679.440,   679.281,   334.173,   336.361,     0.622,     0.633,    17.526,    14.748,     0.367,     0.437,     3.066,     0.066,     0.000,     0.000,     0.000,    45.191, 29781.979,  1019.546,    -6.238,    -6.238,     0.000,     0.710,     0.089,     0.799,     3.000,    10.263,     0.002,
  2,  6,  1,     9.917,     9.912,   679.281,   679.190,   336.361,   339.227,     0.633,     0.648,    19.880,    16.242,     0.322,     0.404,     3.042,     0.066,     0.000,     0.000,     0.000,    44.309, 30393.166,   982.257,    -8.169,    -8.169,     0.000,     0.494,     0.064,     0.558,     3.000,    10.263,     0.002,
  2,  6,  2,     9.912,     9.908,   679.190,   679.096,   339.227,   342.080,     0.648,     0.662,    19.848,    16.226,     0.322,     0.404,     3.012,     0.066,     0.000,     0.000,     0.000,    43.353, 31084.020,   940.138,    -8.134,    -8.134,     0.000,     0.482,     0.064,     0.546,     3.000,    10.263,     0.002,
  2,  6,  3,     9.908,     9.903,   679.096,   679.001,   342.080,   344.906,     0.662,     0.677,    19.767,    16.179,     0.324,     0.405,     2.978,     0.066,     0.000,     0.000,     0.000,    42.443, 31770.115,   898.317,    -8.056,    -8.056,     0.000,     0.470,     0.064,     0.534,     3.000,    10.263,     0.002,
  2,  6,  4,     9.903,     9.898,   679.001,   678.903,   344.906,   347.639,     0.677,     0.691,    19.459,    15.989,     0.329,     0.409,     2.942,     0.066,     0.000,     0.000,     0.000,    41.588, 32441.777,   857.389,    -7.793,    -7.793,     0.000,     0.458,     0.065,     0.523,     3.000,    10.263,     0.002,
  2,  6,  5,     9.898,     9.893,   678.903,   678.804,   347.639,   350.206,     0.691,     0.704,    18.892,    15.634,     0.340,     0.417,     2.904,     0.066,     0.000,     0.000,     0.000,    40.803, 33082.215,   818.375,    -7.318,    -7.318,     0.000,     0.448,     0.065,     0.512,     3.000,    10.263,     0.002,
  2,  6,  6,     9.893,     9.888,   678.804,   678.703,   350.206,   352.663,     0.704,     0.716,    18.523,    15.404,     0.347,     0.423,     2.865,     0.066,     0.000,     0.000,     0.000,    40.086, 33689.352,   781.398,    -7.005,    -7.005,     0.000,     0.437,     0.065,     0.502,     3.000,    10.263,     0.002,
  2,  6,  7,     9.888,     9.883,   678.703,   678.601,   352.663,   355.056,     0.716,     0.728,    18.316,    15.277,     0.352,     0.426,     2.824,     0.066,     0.000,     0.000,     0.000,    39.416, 34275.590,   745.703,    -6.823,    -6.823,     0.000,     0.428,     0.065,     0.493,     3.000,    10.263,     0.002,
  2,  6,  8,     9.883,     9.878,   678.601,   678.497,   355.056,   357.408,     0.728,     0.740,    18.186,    15.200,     0.354,     0.428,     2.781,     0.066,     0.000,     0.000,     0.000,    38.782, 34849.145,   710.791,    -6.704,    -6.704,     0.000,     0.418,     0.065,     0.484,     3.000,    10.263,     0.002,
  2,  6,  9,     9.878,     9.872,   678.497,   678.392,   357.408,   359.729,     0.740,     0.752,    18.097,    15.150,     0.356,     0.429,     2.736,     0.066,     0.000,     0.000,     0.000,    38.177, 35414.008,   676.419,    -6.617,    -6.617,     0.000,     0.409,     0.066,     0.474,     3.000,    10.263,     0.002,
  2,  6, 10,     9.872,     9.863,   678.392,   678.205,   359.729,   362.025,     0.752,     0.764,    18.030,    15.115,     0.358,     0.430,     2.688,     0.066,     0.000,     0.000,     0.000,    37.595, 35972.781,   642.432,    -6.547,    -6.547,     0.000,     0.562,     0.093,     0.654,     3.000,    10.263,     0.002,
  3,  1,  1,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.648,     0.066,     0.000,     0.000,     0.000,   248.177,  5216.764,  2521.126,     0.000,   -11.048,    11.048,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  2,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.794,     0.066,     0.000,     0.000,     0.000,   248.177,  6161.958,  2463.333,     0.000,   -11.291,    11.291,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  3,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     1.930,     0.066,     0.000,     0.000,     0.000,   248.177,  7125.979,  2404.389,     0.000,   -11.493,    11.493,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  4,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.057,     0.066,     0.000,     0.000,     0.000,   248.177,  8105.717,  2344.486,     0.000,   -11.663,    11.663,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  5,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.176,     0.066,     0.000,     0.000,     0.000,   248.177,  9095.867,  2283.944,     0.000,   -11.807,    11.807,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  6,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.287,     0.066,     0.000,     0.000,     0.000,   248.177, 10100.771,  2222.501,     0.000,   -11.933,    11.933,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  7,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.392,     0.066,     0.000,     0.000,     0.000,   248.177, 11115.572,  2160.455,     0.000,   -12.042,    12.042,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  8,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.491,     0.066,     0.000,     0.000,     0.000,   248.177, 12139.066,  2097.877,     0.000,   -12.138,    12.138,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1,  9,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.584,     0.066,     0.000,     0.000,     0.000,   248.177, 13170.232,  2034.831,     0.000,   -12.224,    12.224,     1.550,     0.040,     1.590,     3.000,    10.263,     0.002,
  3,  1, 10,    10.611,    10.611,   693.756,   693.756,   231.614,   231.614,     0.097,     0.097,    25.443,    25.443,     0.226,     0.226,     2.671,     0.066,     0.000,     0.000,     0.000,   248.177, 14208.489,  1971.337,     0.000,   -12.300,    12.300,     2.179,     0.057,     2.235,     3.000,    10.263,     0.002,
  3,  2,  1,    10.029,    10.027,   681.558,   681.518,   272.983,   275.614,     0.311,     0.324,    19.342,    16.002,     0.332,     0.410,     2.737,     0.066,     0.000,     0.000,     0.000,    86.631, 15047.799,  1920.015,    -7.500,    -7.500,     0.000,     0.868,     0.055,     0.923,     3.000,    10.263,     0.002,
  3,  2,  2,    10.027,    10.025,   681.518,   681.477,   275.614,   278.242,     0.324,     0.337,    19.301,    15.965,     0.333,     0.411,     2.785,     0.066,     0.000,     0.000,     0.000,    83.354, 15682.484,  1881.204,    -7.491,    -7.491,     0.000,     0.845,     0.056,     0.901,     3.000,    10.263,     0.002,
  3,  2,  3,    10.025,    10.023,   681.477,   681.434,   278.242,   280.857,     0.337,     0.351,    19.231,    15.911,     0.334,     0.412,     2.830,     0.066,     0.000,     0.000,     0.000,    80.322, 16315.391,  1842.503,    -7.458,    -7.458,     0.000,     0.824,     0.056,     0.880,     3.000,    10.263,     0.002,
  3,  2,  4,    10.023,    10.021,   681.434,   681.388,   280.857,   283.417,     0.351,     0.364,    19.007,    15.758,     0.338,     0.415,     2.873,     0.066,     0.000,     0.000,     0.000,    77.538, 16940.068,  1804.308,    -7.296,    -7.296,     0.000,     0.803,     0.057,     0.860,     3.000,    10.263,     0.002,
  3,  2,  5,    10.021,    10.019,   681.388,   681.342,   283.417,   285.818,     0.364,     0.376,    18.434,    15.385,     0.349,     0.423,     2.912,     0.066,     0.000,     0.000,     0.000,    75.043, 17538.955,  1767.688,    -6.847,    -6.847,     0.000,     0.785,     0.057,     0.842,     3.000,    10.263,     0.002,
