        Nckt,       Ntube,        Nmod,      tRi(C),      tRo(C),    pRi(kPa),    pRo(kPa),  hRi(kJ/kg),  hRo(kJ/kg),         xRi,         xRo,      tAi(C),      tAo(C),        rhAi,        rhAo,  hci(W/m2K),          EF,  hco(W/m2K),   mu(uPa-s),     k(W/mK),  cp(kJ/kgK),  rho(kg/m3),       ReVap,       ReLiq,     Qmod(W),  MassLiq(g),  MassVap(g),  MassTot(g),  mdot(kg/h),
  9,  3,  2,    38.924,    36.433,  1651.755,  1651.700,   248.185,   244.897,     0.000,     0.000,    21.833,    24.952,     0.696,     0.577,   426.579,     1.000,    66.923,   143.989,     0.078,     1.320,  1140.232,     0.000,  7109.325,    15.785,     6.424,     0.000,     6.424,    17.170,
  9,  3,  3,    36.433,    34.280,  1651.700,  1651.645,   244.897,   242.088,     0.000,     0.000,    21.833,    24.498,     0.696,     0.593,   426.577,     1.000,    66.923,   148.214,     0.079,     1.304,  1150.707,     0.000,  7109.205,    13.484,     6.424,     0.000,     6.424,    17.170,
  9,  3,  4,    34.280,    32.426,  1651.645,  1651.590,   242.088,   239.694,     0.000,     0.000,    21.833,    24.105,     0.696,     0.607,   426.575,     1.000,    66.923,   151.893,     0.080,     1.292,  1159.514,     0.000,  7109.083,    11.495,     6.424,     0.000,     6.424,    17.170,
  9,  3,  5,    32.426,    30.836,  1651.590,  1651.535,   239.694,   237.656,     0.000,     0.000,    21.833,    23.766,     0.696,     0.619,   426.573,     1.000,    66.923,   155.086,     0.081,     1.282,  1166.927,     0.000,  7108.963,     9.783,     6.424,     0.000,     6.424,    17.170,
  9,  3,  6,    30.836,    29.477,  1651.535,  1651.480,   237.656,   235.924,     0.000,     0.000,    21.833,    23.476,     0.696,     0.630,   426.570,     1.000,    66.923,   157.842,     0.082,     1.274,  1173.176,     0.000,  7108.842,     8.314,     6.424,     0.000,     6.424,    17.170,
  9,  3,  7,    29.477,    28.317,  1651.480,  1651.425,   235.924,   234.453,     0.000,     0.000,    21.833,    23.228,     0.696,     0.640,   426.568,     1.000,    66.923,   160.213,     0.082,     1.268,  1178.447,     0.000,  7108.720,     7.059,     6.424,     0.000,     6.424,    17.170,
  9,  3,  8,    28.317,    27.328,  1651.425,  1651.369,   234.453,   233.206,     0.000,     0.000,    21.833,    23.017,     0.696,     0.648,   426.566,     1.000,    66.923,   162.251,     0.083,     1.262,  1182.890,     0.000,  7108.598,     5.988,     6.424,     0.000,     6.424,    17.170,
  9,  3,  9,    27.328,    26.488,  1651.369,  1651.314,   233.206,   232.148,     0.000,     0.000,    21.833,    22.836,     0.696,     0.655,   426.564,     1.000,    66.923,   163.997,     0.083,     1.258,  1186.636,     0.000,  7108.477,     5.075,     6.424,     0.000,     6.424,    17.170,
  9,  3, 10,    26.488,    25.775,  1651.314,  1651.254,   232.148,   231.253,     0.000,     0.000,    21.833,    22.683,     0.696,     0.661,   426.562,     1.000,    66.923,   165.487,     0.084,     1.254,  1189.799,     0.000,  7108.350,     4.299,     7.608,     0.000,     7.608,    17.170,
  9,  4,  1,    25.775,    25.167,  1651.254,  1651.199,   231.253,   230.495,     0.000,     0.000,    21.833,    22.553,     0.696,     0.666,   426.560,     1.000,    66.923,   166.760,     0.084,     1.251,  1192.463,     0.000,  7108.223,     3.640,     6.424,     0.000,     6.424,    17.170,
  9,  4,  2,    25.167,    24.654,  1651.199,  1651.143,   230.495,   229.853,     0.000,     0.000,    21.833,    22.442,     0.696,     0.671,   426.558,     1.000,    66.923,   167.846,     0.084,     1.248,  1194.710,     0.000,  7108.101,     3.079,     6.424,     0.000,     6.424,    17.170,
  9,  4,  3,    24.654,    24.219,  1651.143,  1651.087,   229.853,   229.311,     0.000,     0.000,    21.833,    22.348,     0.696,     0.675,   426.555,     1.000,    66.923,   168.765,     0.084,     1.246,  1196.610,     0.000,  7107.979,     2.605,     6.424,     0.000,     6.424,    17.170,
  9,  4,  4,    24.219,    23.851,  1651.087,  1651.032,   229.311,   228.851,     0.000,     0.000,    21.833,    22.269,     0.696,     0.678,   426.553,     1.000,    66.923,   169.546,     0.085,     1.244,  1198.215,     0.000,  7107.856,     2.204,     6.424,     0.000,     6.424,    17.170,
  9,  4,  5,    23.851,    23.538,  1651.032,  1650.976,   228.851,   228.463,     0.000,     0.000,    21.833,    22.201,     0.696,     0.681,   426.551,     1.000,    66.923,   170.213,     0.085,     1.243,  1199.566,     0.000,  7107.734,     1.863,     6.424,     0.000,     6.424,    17.170,
  9,  4,  6,    23.538,    23.273,  1650.976,  1650.920,   228.463,   228.135,     0.000,     0.000,    21.833,    22.144,     0.696,     0.683,   426.549,     1.000,    66.923,   170.780,     0.085,     1.242,  1200.705,     0.000,  7107.611,     1.574,     6.424,     0.000,     6.424,    17.170,
  9,  4,  7,    23.273,    23.050,  1650.920,  1650.865,   228.135,   227.858,     0.000,     0.000,    21.833,    22.096,     0.696,     0.685,   426.547,     1.000,    66.923,   171.260,     0.085,     1.241,  1201.667,     0.000,  7107.489,     1.330,     6.424,     0.000,     6.424,    17.170,
  9,  4,  8,    23.050,    22.861,  1650.865,  1650.809,   227.858,   227.624,     0.000,     0.000,    21.833,    22.055,     0.696,     0.687,   426.545,     1.000,    66.923,   171.665,     0.085,     1.240,  1202.480,     0.000,  7107.366,     1.124,     6.424,     0.000,     6.424,    17.170,
  9,  4,  9,    22.861,    22.702,  1650.809,  1650.753,   227.624,   227.427,     0.000,     0.000,    21.833,    22.021,     0.696,     0.688,   426.543,     1.000,    66.923,   172.007,     0.085,     1.239,  1203.166,     0.000,  7107.243,     0.949,     6.424,     0.000,     6.424,    17.170,
  9,  4, 10,    22.702,    22.567,  1650.753,  1650.693,   227.427,   227.260,     0.000,     0.000,    21.833,    21.992,     0.696,     0.690,   426.541,     1.000,    66.923,   172.296,     0.085,     1.238,  1203.746,     0.000,  7107.116,     0.802,     7.608,     0.000,     7.608,    17.170,
  9,  5,  1,    22.567,    22.453,  1650.693,  1650.637,   227.260,   227.118,     0.000,     0.000,    21.833,    21.967,     0.696,     0.691,   426.538,     1.000,    66.923,   172.540,     0.085,     1.238,  1204.236,     0.000,  7106.989,     0.677,     6.424,     0.000,     6.424,    17.170,
  9,  5,  2,    22.453,    22.357,  1650.637,  1650.582,   227.118,   226.999,     0.000,     0.000,    21.833,    21.946,     0.696,     0.692,   426.536,     1.000,    66.923,   172.746,     0.085,     1.237,  1204.650,     0.000,  7106.866,     0.572,     6.424,     0.000,     6.424,    17.170,
  9,  5,  3,    22.357,    22.276,  1650.582,  1650.526,   226.999,   226.898,     0.000,     0.000,    21.833,    21.929,     0.696,     0.692,   426.534,     1.000,    66.923,   172.921,     0.085,     1.237,  1205.000,     0.000,  7106.743,     0.484,     6.424,     0.000,     6.424,    17.170,
  9,  5,  4,    22.276,    22.207,  1650.526,  1650.470,   226.898,   226.813,     0.000,     0.000,    21.833,    21.914,     0.696,     0.693,   426.532,     1.000,    66.923,   173.068,     0.085,     1.237,  1205.295,     0.000,  7106.621,     0.409,     6.425,     0.000,     6.425,    17.170,
  9,  5,  5,    22.207,    22.149,  1650.470,  1650.414,   226.813,   226.741,     0.000,     0.000,    21.833,    21.902,     0.696,     0.693,   426.530,     1.000,    66.923,   173.192,     0.085,     1.236,  1205.544,     0.000,  7106.498,     0.345,     6.425,     0.000,     6.425,    17.170,
  9,  5,  6,    22.149,    22.100,  1650.414,  1650.358,   226.741,   226.681,     0.000,     0.000,    21.833,    21.891,     0.696,     0.694,   426.528,     1.000,    66.923,   173.297,     0.085,     1.236,  1205.755,     0.000,  7106.375,     0.292,     6.425,     0.000,     6.425,    17.170,
  9,  5,  7,    22.100,    22.059,  1650.358,  1650.303,   226.681,   226.629,     0.000,     0.000,    21.833,    21.882,     0.696,     0.694,   426.526,     1.000,    66.923,   173.386,     0.085,     1.236,  1205.933,     0.000,  7106.253,     0.246,     6.425,     0.000,     6.425,    17.170,
  9,  5,  8,    22.059,    22.024,  1650.303,  1650.247,   226.629,   226.586,     0.000,     0.000,    21.833,    21.874,     0.696,     0.695,   426.524,     1.000,    66.923,   173.461,     0.086,     1.236,  1206.083,     0.000,  7106.130,     0.208,     6.425,     0.000,     6.425,    17.170,
  9,  5,  9,    22.024,    21.994,  1650.247,  1650.191,   226.586,   226.549,     0.000,     0.000,    21.833,    21.868,     0.696,     0.695,   426.522,     1.000,    66.923,   173.524,     0.086,     1.236,  1206.210,     0.000,  7106.008,     0.176,     6.425,     0.000,     6.425,    17.170,
  9,  5, 10,    21.994,    21.969,  1650.191,  1650.131,   226.549,   226.518,     0.000,     0.000,    21.833,    21.863,     0.696,     0.695,   426.519,     1.000,    66.923,   173.578,     0.086,     1.236,  1206.317,     0.000,  7105.881,     0.149,     7.609,     0.000,     7.609,    17.170,
  9,  6,  1,    21.969,    21.948,  1650.131,  1650.075,   226.518,   226.492,     0.000,     0.000,    21.833,    21.858,     0.696,     0.695,   426.517,     1.000,    66.923,   173.624,     0.086,     1.235,  1206.406,     0.000,  7105.753,     0.125,     6.425,     0.000,     6.425,    17.170,
  9,  6,  2,    21.948,    21.930,  1650.075,  1650.019,   226.492,   226.470,     0.000,     0.000,    21.833,    21.854,     0.696,     0.695,   426.515,     1.000,    66.923,   173.663,     0.086,     1.235,  1206.482,     0.000,  7105.630,     0.106,     6.425,     0.000,     6.425,    17.170,
  9,  6,  3,    21.930,    21.915,  1650.019,  1649.964,   226.470,   226.452,     0.000,     0.000,    21.833,    21.851,     0.696,     0.696,   426.513,     1.000,    66.923,   173.696,     0.086,     1.235,  1206.546,     0.000,  7105.508,     0.089,     6.425,     0.000,     6.425,    17.170,
  9,  6,  4,    21.915,    21.902,  1649.964,  1649.908,   226.452,   226.436,     0.000,     0.000,    21.833,    21.848,     0.696,     0.696,   426.511,     1.000,    66.923,   173.723,     0.086,     1.235,  1206.599,     0.000,  7105.385,     0.075,     6.425,     0.000,     6.425,    17.170,
  9,  6,  5,    21.902,    21.891,  1649.908,  1649.852,   226.436,   226.423,     0.000,     0.000,    21.833,    21.846,     0.696,     0.696,   426.509,     1.000,    66.923,   173.746,     0.086,     1.235,  1206.645,     0.000,  7105.262,     0.064,     6.425,     0.000,     6.425,    17.170,
  9,  6,  6,    21.891,    21.882,  1649.852,  1649.796,   226.423,   226.412,     0.000,     0.000,    21.833,    21.844,     0.696,     0.696,   426.507,     1.000,    66.923,   173.766,     0.086,     1.235,  1206.683,     0.000,  7105.140,     0.054,     6.425,     0.000,     6.425,    17.170,
  9,  6,  7,    21.882,    21.875,  1649.796,  1649.740,   226.412,   226.402,     0.000,     0.000,    21.833,    21.842,     0.696,     0.696,   426.505,     1.000,    66.923,   173.783,     0.086,     1.235,  1206.715,     0.000,  7105.018,     0.045,     6.425,     0.000,     6.425,    17.170,
  9,  6,  8,    21.875,    21.868,  1649.740,  1649.685,   226.402,   226.394,     0.000,     0.000,    21.833,    21.841,     0.696,     0.696,   426.502,     1.000,    66.923,   173.796,     0.086,     1.235,  1206.742,     0.000,  7104.895,     0.038,     6.425,     0.000,     6.425,    17.170,
  9,  6,  9,    21.868,    21.863,  1649.685,  1649.629,   226.394,   226.387,     0.000,     0.000,    21.833,    21.840,     0.696,     0.696,   426.500,     1.000,    66.923,   173.808,     0.086,     1.235,  1206.765,     0.000,  7104.772,     0.032,     6.425,     0.000,     6.425,    17.170,
  9,  6, 10,    21.863,    21.858,  1649.629,  1649.569,   226.387,   226.382,     0.000,     0.000,    21.833,    21.839,     0.696,     0.696,   426.498,     1.000,    66.923,   173.818,     0.086,     1.235,  1206.784,     0.000,  7104.646,     0.027,     7.609,     0.000,     7.609,    17.170,
  9,  7,  1,    21.858,    21.854,  1649.569,  1649.513,   226.382,   226.377,     0.000,     0.000,    21.833,    21.838,     0.696,     0.696,   426.496,     1.000,    66.923,   173.826,     0.086,     1.235,  1206.800,     0.000,  7104.518,     0.023,     6.425,     0.000,     6.425,    17.170,
  9,  7,  2,    21.854,    21.851,  1649.513,  1649.457,   226.377,   226.373,     0.000,     0.000,    21.833,    21.837,     0.696,     0.696,   426.494,     1.000,    66.923,   173.833,     0.086,     1.235,  1206.814,     0.000,  7104.395,     0.019,     6.425,     0.000,     6.425,    17.170,
  9,  7,  3,    21.851,    21.848,  1649.457,  1649.401,   226.373,   226.370,     0.000,     0.000,    21.833,    21.837,     0.696,     0.696,   426.492,     1.000,    66.923,   173.839,     0.086,     1.235,  1206.825,     0.000,  7104.273,     0.016,     6.425,     0.000,     6.425,    17.170,
  9,  7,  4,    21.848,    21.846,  1649.401,  1649.346,   226.370,   226.367,     0.000,     0.000,    21.833,    21.836,     0.696,     0.696,   426.490,     1.000,    66.923,   173.844,     0.086,     1.235,  1206.834,     0.000,  7104.150,     0.014,     6.425,     0.000,     6.425,    17.170,
  9,  7,  5,    21.846,    21.844,  1649.346,  1649.290,   226.367,   226.364,     0.000,     0.000,    21.833,    21.836,     0.696,     0.696,   426.487,     1.000,    66.923,   173.848,     0.086,     1.235,  1206.843,     0.000,  7104.027,     0.012,     6.425,     0.000,     6.425,    17.170,
  9,  7,  6,    21.844,    21.842,  1649.290,  1649.234,   226.364,   226.362,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   426.485,     1.000,    66.923,   173.852,     0.086,     1.235,  1206.849,     0.000,  7103.905,     0.010,     6.425,     0.000,     6.425,    17.170,
  9,  7,  7,    21.842,    21.841,  1649.234,  1649.178,   226.362,   226.361,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   426.483,     1.000,    66.923,   173.854,     0.086,     1.235,  1206.855,     0.000,  7103.782,     0.008,     6.425,     0.000,     6.425,    17.170,
  9,  7,  8,    21.841,    21.840,  1649.178,  1649.123,   226.361,   226.359,     0.000,     0.000,    21.833,    21.835,     0.696,     0.696,   426.481,     1.000,    66.923,   173.857,     0.086,     1.235,  1206.860,     0.000,  7103.659,     0.007,     6.425,     0.000,     6.425,    17.170,
  9,  7,  9,    21.840,    21.839,  1649.123,  1649.067,   226.359,   226.358,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.479,     1.000,    66.923,   173.859,     0.086,     1.235,  1206.864,     0.000,  7103.537,     0.006,     6.425,     0.000,     6.425,    17.170,
  9,  7, 10,    21.839,    21.838,  1649.067,  1649.007,   226.358,   226.357,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.477,     1.000,    66.923,   173.861,     0.086,     1.235,  1206.867,     0.000,  7103.410,     0.005,     7.609,     0.000,     7.609,    17.170,
  9,  8,  1,    21.838,    21.837,  1649.007,  1648.951,   226.357,   226.356,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.475,     1.000,    66.923,   173.862,     0.086,     1.235,  1206.869,     0.000,  7103.282,     0.004,     6.426,     0.000,     6.426,    17.170,
  9,  8,  2,    21.837,    21.837,  1648.951,  1648.895,   226.356,   226.355,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.473,     1.000,    66.923,   173.863,     0.086,     1.235,  1206.872,     0.000,  7103.159,     0.004,     6.426,     0.000,     6.426,    17.170,
  9,  8,  3,    21.837,    21.836,  1648.895,  1648.839,   226.355,   226.355,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.470,     1.000,    66.923,   173.864,     0.086,     1.235,  1206.874,     0.000,  7103.038,     0.003,     6.426,     0.000,     6.426,    17.170,
  9,  8,  4,    21.836,    21.836,  1648.839,  1648.784,   226.355,   226.354,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.468,     1.000,    66.923,   173.865,     0.086,     1.235,  1206.875,     0.000,  7102.915,     0.003,     6.426,     0.000,     6.426,    17.170,
  9,  8,  5,    21.836,    21.835,  1648.784,  1648.728,   226.354,   226.354,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.466,     1.000,    66.923,   173.865,     0.086,     1.235,  1206.876,     0.000,  7102.792,     0.002,     6.426,     0.000,     6.426,    17.170,
  9,  8,  6,    21.835,    21.835,  1648.728,  1648.672,   226.354,   226.353,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.464,     1.000,    66.923,   173.866,     0.086,     1.235,  1206.877,     0.000,  7102.670,     0.002,     6.426,     0.000,     6.426,    17.170,
  9,  8,  7,    21.835,    21.835,  1648.672,  1648.616,   226.353,   226.353,     0.000,     0.000,    21.833,    21.834,     0.696,     0.696,   426.462,     1.000,    66.923,   173.866,     0.086,     1.235,  1206.878,     0.000,  7102.547,     0.002,     6.426,     0.000,     6.426,    17.170,
